#omega(Hartree) S(1/Hartree) dS(1/Hartree)
4.409078916840461493e-01,1.233717803717464256e-02,2.053299696181038240e-04
4.531553331197141210e-01,1.248732952329086043e-02,2.078693099398708449e-04
4.654027745553820927e-01,1.263889206694217282e-02,2.104340918410018291e-04
4.776502159910500644e-01,1.279187278859668202e-02,2.130244716557508854e-04
4.898976574267179807e-01,1.294627875694035445e-02,2.156406047674303775e-04
5.021450988623858969e-01,1.310211698743090139e-02,2.182826455600521192e-04
5.143925402980538131e-01,1.325939444085771218e-02,2.209507473695229891e-04
5.266399817337218403e-01,1.341811802189036423e-02,2.236450624341032069e-04
5.388874231693897565e-01,1.357829457762540701e-02,2.263657418442331973e-04
5.511348646050577837e-01,1.373993089613098281e-02,2.291129354918023070e-04
5.633823060407257000e-01,1.390303370498358754e-02,2.318867920187348258e-04
5.756297474763936162e-01,1.406760966980748727e-02,2.346874587650172109e-04
5.878771889120615324e-01,1.423366539280801826e-02,2.375150817161564840e-04
6.001246303477295596e-01,1.440120741130259882e-02,2.403698054499372853e-04
6.123720717833974758e-01,1.457024219625160585e-02,2.432517730827115005e-04
6.246195132190653920e-01,1.474077615078625385e-02,2.461611262150759918e-04
6.368669546547334193e-01,1.491281560873327847e-02,2.490980048769286738e-04
6.491143960904013355e-01,1.508636683314600394e-02,2.520625474720979294e-04
6.613618375260693627e-01,1.526143601482462045e-02,2.550548907223055932e-04
6.736092789617372789e-01,1.543802927084332068e-02,2.580751696106266756e-04
6.858567203974051951e-01,1.561615264307798095e-02,2.611235173245239172e-04
6.981041618330731113e-01,1.579581209672876324e-02,2.642000651981873146e-04
7.103516032687410275e-01,1.597701351884906612e-02,2.673049426545495255e-04
7.225990447044089438e-01,1.615976271687486268e-02,2.704382771467313609e-04
7.348464861400769710e-01,1.634406541715194977e-02,2.736001940989873536e-04
7.470939275757448872e-01,1.652992726347206690e-02,2.767908168472764082e-04
7.593413690114129144e-01,1.671735381560321768e-02,2.800102665792824361e-04
7.715888104470808306e-01,1.690635054783094435e-02,2.832586622740903225e-04
7.838362518827487468e-01,1.709692284749853020e-02,2.865361206414192134e-04
7.960836933184167741e-01,1.728907601355027246e-02,2.898427560602624730e-04
8.083311347540846903e-01,1.748281525508264475e-02,2.931786805176849050e-04
8.205785761897527175e-01,1.767814568989426252e-02,2.965440035464477343e-04
8.328260176254206337e-01,1.787507234304844608e-02,2.999388321629762504e-04
8.450734590610884389e-01,1.807360014543255705e-02,3.033632708045735514e-04
8.573209004967564661e-01,1.827373393232990459e-02,3.068174212665236451e-04
8.695683419324243824e-01,1.847547844199558253e-02,3.103013826387563691e-04
8.818157833680922986e-01,1.867883831423548455e-02,3.138152512422717278e-04
8.940632248037603258e-01,1.888381808899941561e-02,3.173591205653851174e-04
9.063106662394282420e-01,1.909042220497238207e-02,3.209330811994431910e-04
9.185581076750961582e-01,1.929865499818515101e-02,3.245372207746982868e-04
9.308055491107641854e-01,1.950852070062016747e-02,3.281716238955908831e-04
9.430529905464321017e-01,1.972002343883697689e-02,3.318363720761668728e-04
9.553004319821001289e-01,1.993316723260093321e-02,3.355315436750021772e-04
9.675478734177680451e-01,2.014795599352143043e-02,3.392572138302181071e-04
9.797953148534359613e-01,2.036439352370391850e-02,3.430134543942710474e-04
9.920427562891039885e-01,2.058248351440640847e-02,3.468003338686194642e-04
1.004290197724771794e+00,2.080222954471390787e-02,3.506179173383292750e-04
1.016537639160439710e+00,2.102363508021598895e-02,3.544662664065757317e-04
1.028785080596107626e+00,2.124670347170094092e-02,3.583454391291069231e-04
1.041032522031775764e+00,2.147143795386285969e-02,3.622554899487678295e-04
1.053279963467443681e+00,2.169784164401675902e-02,3.661964696298593627e-04
1.065527404903111597e+00,2.192591754082920744e-02,3.701684251927012353e-04
1.077774846338779513e+00,2.215566852306204843e-02,3.741713998480640209e-04
1.090022287774447429e+00,2.238709734832802431e-02,3.782054329318232594e-04
1.102269729210115567e+00,2.262020665186239773e-02,3.822705598396054305e-04
1.114517170645783484e+00,2.285499894530928361e-02,3.863668119616334748e-04
1.126764612081451400e+00,2.309147661552051270e-02,3.904942166176399686e-04
1.139012053517119316e+00,2.332964192336959772e-02,3.946527969919855390e-04
1.151259494952787232e+00,2.356949700258331379e-02,3.988425720689644117e-04
1.163506936388455149e+00,2.381104385858859654e-02,4.030635565683419780e-04
1.175754377824123065e+00,2.405428436737695047e-02,4.073157608811353862e-04
1.188001819259790981e+00,2.429922027437870363e-02,4.115991910056151473e-04
1.200249260695459119e+00,2.454585319336748464e-02,4.159138484837279531e-04
1.212496702131127035e+00,2.479418460536661484e-02,4.202597303376513337e-04
1.224744143566794952e+00,2.504421585758572280e-02,4.246368290068913373e-04
1.236991585002462868e+00,2.529594816237069888e-02,4.290451322856528326e-04
1.249239026438130784e+00,2.554938259616879037e-02,4.334846232606009379e-04
1.261486467873798922e+00,2.580452009852194847e-02,4.379552802491416190e-04
1.273733909309466839e+00,2.606136147106621545e-02,4.424570767380105814e-04
1.285981350745134755e+00,2.631990737656422427e-02,4.469899813225541537e-04
1.298228792180802671e+00,2.658015833794949087e-02,4.515539576463578749e-04
1.310476233616470587e+00,2.684211473739042328e-02,4.561489643414049313e-04
1.322723675052138725e+00,2.710577681538161102e-02,4.607749549689639360e-04
1.334971116487806642e+00,2.737114466984747960e-02,4.654318779608915789e-04
1.347218557923474558e+00,2.763821825527489062e-02,4.701196765616767618e-04
1.359465999359142474e+00,2.790699738186102133e-02,4.748382887710565965e-04
1.371713440794810390e+00,2.817748171468759111e-02,4.795876472873770871e-04
1.383960882230478084e+00,2.844967077291416999e-02,4.843676794516195124e-04
1.396208323666146223e+00,2.872356392899533956e-02,4.891783071921240039e-04
1.408455765101814139e+00,2.899916040792119981e-02,4.940194469701972377e-04
1.420703206537482055e+00,2.927645928647772469e-02,4.988910097263331333e-04
1.432950647973149971e+00,2.955545949253347848e-02,5.037929008274046180e-04
1.445198089408817888e+00,2.983615980434893220e-02,5.087250200146158519e-04
1.457445530844486026e+00,3.011855884991061424e-02,5.136872613523371005e-04
1.469692972280153942e+00,3.040265510628354512e-02,5.186795131778376526e-04
1.481940413715821858e+00,3.068844689899540359e-02,5.237016580519454059e-04
1.494187855151489774e+00,3.097593240144114884e-02,5.287535727106529608e-04
1.506435296587157691e+00,3.126510963431117923e-02,5.338351280177395033e-04
1.518682738022825829e+00,3.155597646505115678e-02,5.389461889183270538e-04
1.530930179458493745e+00,3.184853060733393304e-02,5.440866143934991244e-04
1.543177620894161661e+00,3.214276962056916709e-02,5.492562574159822212e-04
1.555425062329829577e+00,3.243869090943190397e-02,5.544549649068796719e-04
1.567672503765497494e+00,3.273629172342193416e-02,5.596825776936585747e-04
1.579919945201165632e+00,3.303556915643878628e-02,5.649389304689380817e-04
1.592167386636833548e+00,3.333652014639428701e-02,5.702238517508197418e-04
1.604414828072501464e+00,3.363914147484293321e-02,5.755371638441743277e-04
1.616662269508169381e+00,3.394342976664267708e-02,5.808786828031348376e-04
1.628909710943837297e+00,3.424938148964105922e-02,5.862482183949652408e-04
1.641157152379505435e+00,3.455699295438516977e-02,5.916455740650038847e-04
1.653404593815173351e+00,3.486626031386377833e-02,5.970705469030453127e-04
1.665652035250841267e+00,3.517717956326793516e-02,6.025229276108939967e-04
1.677899476686509184e+00,3.548974653978598931e-02,6.080025004713266639e-04
1.690146918122176878e+00,3.580395692242160227e-02,6.135090433183613056e-04
1.702394359557844794e+00,3.611980623183957961e-02,6.190423275089577656e-04
1.714641800993512932e+00,3.643728983023590551e-02,6.246021178959684133e-04
1.726889242429180849e+00,3.675640292123918268e-02,6.301881728026516956e-04
1.739136683864848765e+00,3.707714054983520663e-02,6.358002439985801883e-04
1.751384125300516681e+00,3.739949760232251508e-02,6.414380766768437280e-04
1.763631566736184597e+00,3.772346880628926757e-02,6.471014094329617878e-04
1.775879008171852735e+00,3.804904873062367465e-02,6.527899742452439140e-04
1.788126449607520652e+00,3.837623178554473019e-02,6.585034964563755283e-04
1.800373891043188568e+00,3.870501222266725661e-02,6.642416947569924814e-04
1.812621332478856484e+00,3.903538413508562260e-02,6.700042811702797444e-04
1.824868773914524400e+00,3.936734145749440361e-02,6.757909610387390466e-04
1.837116215350192316e+00,3.970087796632461308e-02,6.816014330119068163e-04
1.849363656785860455e+00,4.003598727991568990e-02,6.874353890360456951e-04
1.861611098221528371e+00,4.037266285871268096e-02,6.932925143455125538e-04
1.873858539657196287e+00,4.071089800548533671e-02,6.991724874553323582e-04
1.886105981092864203e+00,4.105068586557844568e-02,7.050749801558789647e-04
1.898353422528532120e+00,4.139201942718825911e-02,7.109996575088910024e-04
1.910600863964200258e+00,4.173489152166382637e-02,7.169461778452879651e-04
1.922848305399868174e+00,4.207929482383689773e-02,7.229141927647002091e-04
1.935095746835536090e+00,4.242522185237504462e-02,7.289033471364385558e-04
1.947343188271204006e+00,4.277266497016137675e-02,7.349132791027157812e-04
1.959590629706871923e+00,4.312161638470447117e-02,7.409436200825378176e-04
1.971838071142540061e+00,4.347206814857089430e-02,7.469939947787541034e-04
1.984085512578207977e+00,4.382401215984102483e-02,7.530640211855245923e-04
1.996332954013875671e+00,4.417744016259279177e-02,7.591533105984203970e-04
2.008580395449543587e+00,4.453234374741390361e-02,7.652614676254640034e-04
2.020827836885211504e+00,4.488871435193466514e-02,7.713880902007438142e-04
2.033075278320879420e+00,4.524654326138728005e-02,7.775327695993034969e-04
2.045322719756547336e+00,4.560582160919103567e-02,7.836950904538589726e-04
2.057570161192215252e+00,4.596654037755792954e-02,7.898746307732731117e-04
2.069817602627883613e+00,4.632869039812884115e-02,7.960709619629232313e-04
2.082065044063551529e+00,4.669226235263140845e-02,8.022836488467046528e-04
2.094312485499219445e+00,4.705724677355933860e-02,8.085122496909612124e-04
2.106559926934887361e+00,4.742363404487661555e-02,8.147563162299776727e-04
2.118807368370555277e+00,4.779141440274674302e-02,8.210153936934158929e-04
2.131054809806223194e+00,4.816057793628564926e-02,8.272890208356677589e-04
2.143302251241891110e+00,4.853111458833427039e-02,8.335767299664575492e-04
2.155549692677559026e+00,4.890301415625549625e-02,8.398780469839017522e-04
2.167797134113226942e+00,4.927626629275597830e-02,8.461924914089592655e-04
2.180044575548894858e+00,4.965086050672339046e-02,8.525195764215816232e-04
2.192292016984563219e+00,5.002678616409350631e-02,8.588588088989904286e-04
2.204539458420231135e+00,5.040403248873442932e-02,8.652096894552975710e-04
2.216786899855899051e+00,5.078258856335117477e-02,8.715717124834107240e-04
2.229034341291566967e+00,5.116244333041380238e-02,8.779443661979904109e-04
2.241281782727234884e+00,5.154358559310380505e-02,8.843271326809283833e-04
2.253529224162902800e+00,5.192600401628440915e-02,8.907194879280953825e-04
2.265776665598570716e+00,5.230968712748602922e-02,8.971209018978592957e-04
2.278024107034238632e+00,5.269462331791345544e-02,9.035308385616110365e-04
2.290271548469906548e+00,5.308080084347570338e-02,9.099487559555893010e-04
2.302518989905574465e+00,5.346820782582768772e-02,9.163741062349839905e-04
2.314766431341242381e+00,5.385683225343842334e-02,9.228063357291108266e-04
2.327013872776910297e+00,5.424666198267004413e-02,9.292448849988573694e-04
2.339261314212578213e+00,5.463768473888030303e-02,9.356891888953407406e-04
2.351508755648246130e+00,5.502988811754040699e-02,9.421386766206116693e-04
2.363756197083914046e+00,5.542325958537043518e-02,9.485927717897273430e-04
2.376003638519581962e+00,5.581778648149048755e-02,9.550508924948635349e-04
2.388251079955250322e+00,5.621345601858956237e-02,9.615124513703465683e-04
2.400498521390918238e+00,5.661025528411096908e-02,9.679768556602207953e-04
2.412745962826586155e+00,5.700817124145058507e-02,9.744435072866918955e-04
2.424993404262254071e+00,5.740719073117726140e-02,9.809118029203442533e-04
2.437240845697921987e+00,5.780730047225558776e-02,9.873811340528340034e-04
2.449488287133589903e+00,5.820848706330001426e-02,9.938508870687193762e-04
2.461735728569257375e+00,5.861073698382694708e-02,1.000320443321898577e-03
2.473983170004925736e+00,5.901403659553171310e-02,1.006789179211478461e-03
2.486230611440593652e+00,5.941837214357612029e-02,1.013256466259929243e-03
2.498478052876261568e+00,5.982372975788435160e-02,1.019721671192300649e-03
2.510725494311929484e+00,6.023009545445713597e-02,1.026184156017510406e-03
2.522972935747597845e+00,6.063745513669797915e-02,1.032643278110502265e-03
2.535220377183265317e+00,6.104579459674675662e-02,1.039098390296134839e-03
2.547467818618933677e+00,6.145509951682913419e-02,1.045548840934393828e-03
2.559715260054601149e+00,6.186535547061589035e-02,1.051993974006947778e-03
2.571962701490269509e+00,6.227654792459043354e-02,1.058433129205236037e-03
2.584210142925936982e+00,6.268866223942928806e-02,1.064865642019559603e-03
2.596457584361605342e+00,6.310168367139461221e-02,1.071290843829790897e-03
2.608705025797273258e+00,6.351559737372976244e-02,1.077708061997546341e-03
2.620952467232941174e+00,6.393038839806802764e-02,1.084116619958768119e-03
2.633199908668609091e+00,6.434604169585035616e-02,1.090515837318654317e-03
2.645447350104277451e+00,6.476254211975183972e-02,1.096905029947086276e-03
2.657694791539944923e+00,6.517987442511283258e-02,1.103283510075550632e-03
2.669942232975613283e+00,6.559802327137921607e-02,1.109650586395020001e-03
2.682189674411280755e+00,6.601697322355211395e-02,1.116005564155231637e-03
2.694437115846949116e+00,6.643670875363935635e-02,1.122347745264940791e-03
2.706684557282616588e+00,6.685721424212023867e-02,1.128676428393166759e-03
2.718931998718284948e+00,6.727847397940849017e-02,1.134990909071777057e-03
2.731179440153952864e+00,6.770047216732616446e-02,1.141290479798873908e-03
2.743426881589620780e+00,6.812319292058112430e-02,1.147574430143361631e-03
2.755674323025288697e+00,6.854662026824760723e-02,1.153842046850295103e-03
2.767921764460956169e+00,6.897073815525636697e-02,1.160092613947401536e-03
2.780169205896624529e+00,6.939553044388051262e-02,1.166325412852482410e-03
2.792416647332292445e+00,6.982098091523375460e-02,1.172539722481655234e-03
2.804664088767960362e+00,7.024707327076647190e-02,1.178734819358335595e-03
2.816911530203628278e+00,7.067379113376469346e-02,1.184909977723562968e-03
2.829158971639296194e+00,7.110111805085811421e-02,1.191064469646568955e-03
2.841406413074964110e+00,7.152903749351920137e-02,1.197197565136421922e-03
2.853653854510632470e+00,7.195753285957330603e-02,1.203308532254416261e-03
2.865901295946299943e+00,7.238658747470917698e-02,1.209396637227272853e-03
2.878148737381968303e+00,7.281618459398583876e-02,1.215461144560775171e-03
2.890396178817635775e+00,7.324630740334338308e-02,1.221501317154349495e-03
2.902643620253304135e+00,7.367693902111525917e-02,1.227516416416275487e-03
2.914891061688972052e+00,7.410806249953896807e-02,1.233505702379208589e-03
2.927138503124639968e+00,7.453966082626638234e-02,1.239468433816726762e-03
2.939385944560307884e+00,7.497171692587592529e-02,1.245403868360189922e-03
2.951633385995975800e+00,7.540421366138061465e-02,1.251311262616084004e-03
2.963880827431643716e+00,7.583713383573498223e-02,1.257189872283998424e-03
2.976128268867312077e+00,7.627046019334503268e-02,1.263038952274982791e-03
2.988375710302979549e+00,7.670417542157317858e-02,1.268857756830613776e-03
3.000623151738647909e+00,7.713826215223783256e-02,1.274645539641838408e-03
3.012870593174315381e+00,7.757270296311580271e-02,1.280401553968975748e-03
3.025118034609983741e+00,7.800748037944067736e-02,1.286125052761496069e-03
3.037365476045651658e+00,7.844257687539735180e-02,1.291815288778508028e-03
3.049612917481319574e+00,7.887797487561307164e-02,1.297471514709231093e-03
3.061860358916987490e+00,7.931365675664471537e-02,1.303092983293817732e-03
3.074107800352654962e+00,7.974960484846364828e-02,1.308678947444805304e-03
3.086355241788323323e+00,8.018580143593628806e-02,1.314228660368051442e-03
3.098602683223990795e+00,8.062222876029657981e-02,1.319741375684655620e-03
3.110850124659659155e+00,8.105886902062241217e-02,1.325216347551756409e-03
3.123097566095327071e+00,8.149570437529479738e-02,1.330652830785813718e-03
3.135345007530994987e+00,8.193271694346282441e-02,1.336050080983040671e-03
3.147592448966662904e+00,8.236988880649832867e-02,1.341407354642054194e-03
3.159839890402331264e+00,8.280720200944699516e-02,1.346723909285885059e-03
3.172087331837998736e+00,8.324463856246788751e-02,1.351999003583658323e-03
3.184334773273667096e+00,8.368218044227482277e-02,1.357231897472851003e-03
3.196582214709334568e+00,8.411980959356712972e-02,1.362421852281151631e-03
3.208829656145002929e+00,8.455750793045535563e-02,1.367568130848282942e-03
3.221077097580670401e+00,8.499525733787682835e-02,1.372669997647884632e-03
3.233324539016338761e+00,8.543303967300840129e-02,1.377726718909053506e-03
3.245571980452006677e+00,8.587083676667234267e-02,1.382737562737896848e-03
3.257819421887674594e+00,8.630863042472755597e-02,1.387701799238869179e-03
3.270066863323342510e+00,8.674640242946698998e-02,1.392618700635816489e-03
3.282314304759010870e+00,8.718413454099066540e-02,1.397487541393103300e-03
3.294561746194678342e+00,8.762180849858446086e-02,1.402307598335872157e-03
3.306809187630346702e+00,8.805940602208441048e-02,1.407078150770701887e-03
3.319056629066014175e+00,8.849690881323180047e-02,1.411798480605611864e-03
3.331304070501682535e+00,8.893429855702765507e-02,1.416467872469621102e-03
3.343551511937350007e+00,8.937155692306622545e-02,1.421085613832346597e-03
3.355798953373018367e+00,8.980866556687061575e-02,1.425650995122900409e-03
3.368046394808686284e+00,9.024560613121591912e-02,1.430163309848406618e-03
3.380293836244353756e+00,9.068236024743953072e-02,1.434621854712294937e-03
3.392541277680022116e+00,9.111890953675243210e-02,1.439025929731805242e-03
3.404788719115689588e+00,9.155523561152636991e-02,1.443374838355896295e-03
3.417036160551357948e+00,9.199132007658904209e-02,1.447667887580804348e-03
3.429283601987025865e+00,9.242714453049179213e-02,1.451904388067335166e-03
3.441531043422693781e+00,9.286269056678402023e-02,1.456083654256218590e-03
3.453778484858361697e+00,9.329793977526940063e-02,1.460205004483205267e-03
3.466025926294029613e+00,9.373287374324933141e-02,1.464267761093462124e-03
3.478273367729697529e+00,9.416747405676509364e-02,1.468271250555965675e-03
3.490520809165365890e+00,9.460172230182535558e-02,1.472214803576420367e-03
3.502768250601033362e+00,9.503560006562285223e-02,1.476097755210072863e-03
3.515015692036701722e+00,9.546908893774490312e-02,1.479919444973948426e-03
3.527263133472369194e+00,9.590217051136638859e-02,1.483679216957749843e-03
3.539510574908037555e+00,9.633482638444104684e-02,1.487376419934927866e-03
3.551758016343705471e+00,9.676703816087854626e-02,1.491010407472379918e-03
3.564005457779373387e+00,9.719878745170983103e-02,1.494580538039565285e-03
3.576252899215041303e+00,9.763005587624505599e-02,1.498086175117184461e-03
3.588500340650709219e+00,9.806082506321686654e-02,1.501526687304460296e-03
3.600747782086377136e+00,9.849107665191889072e-02,1.504901448426351936e-03
3.612995223522045496e+00,9.892079229333113066e-02,1.508209837639307681e-03
3.625242664957712968e+00,9.934995365122920030e-02,1.511451239536557717e-03
3.637490106393381328e+00,9.977854240329582514e-02,1.514625044252535142e-03
3.649737547829048800e+00,1.002065402422068485e-01,1.517730647566315361e-03
3.661984989264717161e+00,1.006339288767186257e-01,1.520767451004196571e-03
3.674232430700384633e+00,1.010606900327380431e-01,1.523734861941526079e-03
3.686479872136052549e+00,1.014868054543833775e-01,1.526632293703429405e-03
3.698727313571720909e+00,1.019122569050371629e-01,1.529459165664796708e-03
3.710974755007388382e+00,1.023370261683840404e-01,1.532214903349062062e-03
3.723222196443056742e+00,1.027610950494382280e-01,1.534898938526461009e-03
3.735469637878724214e+00,1.031844453755692143e-01,1.537510709310881043e-03
3.747717079314392574e+00,1.036070589975024714e-01,1.540049660255992390e-03
3.759964520750060490e+00,1.040289177903198498e-01,1.542515242450278766e-03
3.772211962185728407e+00,1.044500036544461496e-01,1.544906913611118152e-03
3.784459403621396323e+00,1.048702985166274082e-01,1.547224138177889959e-03
3.796706845057064239e+00,1.052897843308926162e-01,1.549466387403856385e-03
3.808954286492732155e+00,1.057084430795122154e-01,1.551633139447248415e-03
3.821201727928400516e+00,1.061262567739393869e-01,1.553723879461136421e-03
3.833449169364067988e+00,1.065432074557494252e-01,1.555738099682246918e-03
3.845696610799736348e+00,1.069592771975584888e-01,1.557675299518854499e-03
3.857944052235403820e+00,1.073744481039408949e-01,1.559534985637305070e-03
3.870191493671072180e+00,1.077887023123296484e-01,1.561316672047740467e-03
3.882438935106740097e+00,1.082020219939102551e-01,1.563019880188594446e-03
3.894686376542408013e+00,1.086143893545027245e-01,1.564644139009816262e-03
3.906933817978075929e+00,1.090257866354376187e-01,1.566188985055269383e-03
3.919181259413743845e+00,1.094361961144141304e-01,1.567653962543775602e-03
3.931428700849411761e+00,1.098456001063533999e-01,1.569038623449045891e-03
3.943676142285080122e+00,1.102539809642418128e-01,1.570342527578574322e-03
3.955923583720747594e+00,1.106613210799661240e-01,1.571565242651232685e-03
3.968171025156415954e+00,1.110676028851304009e-01,1.572706344373739481e-03
3.980418466592083426e+00,1.114728088518740778e-01,1.573765416516055560e-03
3.992665908027751343e+00,1.118769214936724266e-01,1.574742050985380917e-03
4.004913349463419259e+00,1.122799233661313928e-01,1.575635847899160315e-03
4.017160790899087175e+00,1.126817970677742031e-01,1.576446415656885440e-03
4.029408232334755091e+00,1.130825252408103471e-01,1.577173371010461575e-03
4.041655673770423007e+00,1.134820905719052114e-01,1.577816339133658553e-03
4.053903115206090924e+00,1.138804757929364198e-01,1.578374953690172416e-03
4.066150556641758840e+00,1.142776636817395136e-01,1.578848856900474506e-03
4.078397998077427644e+00,1.146736370628454876e-01,1.579237699607547070e-03
4.090645439513094672e+00,1.150683788082107334e-01,1.579541141341312196e-03
4.102892880948763477e+00,1.154618718379383235e-01,1.579758850381586012e-03
4.115140322384430505e+00,1.158540991209849741e-01,1.579890503820314054e-03
4.127387763820099309e+00,1.162450436758697830e-01,1.579935787622116375e-03
4.139635205255767225e+00,1.166346885713639286e-01,1.579894396683809155e-03
4.151882646691435141e+00,1.170230169271755660e-01,1.579766034892391303e-03
4.164130088127103058e+00,1.174100119146311849e-01,1.579550415182182782e-03
4.176377529562770974e+00,1.177956567573417296e-01,1.579247259590430517e-03
4.188624970998438890e+00,1.181799347318616827e-01,1.578856299311578787e-03
4.200872412434106806e+00,1.185628291683456098e-01,1.578377274750556022e-03
4.213119853869774722e+00,1.189443234511905478e-01,1.577809935574492990e-03
4.225367295305442639e+00,1.193244010196709698e-01,1.577154040763362837e-03
4.237614736741110555e+00,1.197030453685745260e-01,1.576409358659256127e-03
4.249862178176778471e+00,1.200802400488158450e-01,1.575575667014333155e-03
4.262109619612446387e+00,1.204559686680552189e-01,1.574652753037646949e-03
4.274357061048114304e+00,1.208302148913024676e-01,1.573640413440423238e-03
4.286604502483782220e+00,1.212029624415214835e-01,1.572538454480416469e-03
4.298851943919450136e+00,1.215741951002144439e-01,1.571346692004513528e-03
4.311099385355118052e+00,1.219438967080128250e-01,1.570064951490496340e-03
4.323346826790785968e+00,1.223120511652547177e-01,1.568693068087193779e-03
4.335594268226453885e+00,1.226786424325553987e-01,1.567230886653511431e-03
4.347841709662121801e+00,1.230436545313700475e-01,1.565678261796073353e-03
4.360089151097789717e+00,1.234070715445588634e-01,1.564035057905577763e-03
4.372336592533457633e+00,1.237688776169292987e-01,1.562301149191946872e-03
4.384584033969126438e+00,1.241290569557882556e-01,1.560476419717986805e-03
4.396831475404793466e+00,1.244875938314804614e-01,1.558560763431997807e-03
4.409078916840462270e+00,1.248444725779181280e-01,1.556554084198694381e-03
4.421326358276129298e+00,1.251996775931125960e-01,1.554456295829531078e-03
4.433573799711798102e+00,1.255531933396931699e-01,1.552267322110777691e-03
4.445821241147465130e+00,1.259050043454214285e-01,1.549987096831118927e-03
4.458068682583133935e+00,1.262550952037057583e-01,1.547615563807423289e-03
4.470316124018801851e+00,1.266034505740996352e-01,1.545152676909568919e-03
4.482563565454469767e+00,1.269500551828076362e-01,1.542598400083539925e-03
4.494811006890137683e+00,1.272948938231735216e-01,1.539952707373879988e-03
4.507058448325805600e+00,1.276379513561725354e-01,1.537215582944067129e-03
4.519305889761473516e+00,1.279792127108964894e-01,1.534387021096415100e-03
4.531553331197141432e+00,1.283186628850273292e-01,1.531467026289266885e-03
4.543800772632809348e+00,1.286562869453175828e-01,1.528455613155371489e-03
4.556048214068477265e+00,1.289920700280540733e-01,1.525352806516087857e-03
4.568295655504145181e+00,1.293259973395278206e-01,1.522158641396235620e-03
4.580543096939813097e+00,1.296580541564963940e-01,1.518873163036992772e-03
4.592790538375481013e+00,1.299882258266314428e-01,1.515496426907522861e-03
4.605037979811148929e+00,1.303164977689807991e-01,1.512028498715344525e-03
4.617285421246816846e+00,1.306428554744111514e-01,1.508469454415386742e-03
4.629532862682484762e+00,1.309672845060557700e-01,1.504819380217889847e-03
4.641780304118152678e+00,1.312897704997532111e-01,1.501078372594623431e-03
4.654027745553820594e+00,1.316102991644835796e-01,1.497246538284410355e-03
4.666275186989488510e+00,1.319288562828053457e-01,1.493323994296749061e-03
4.678522628425156427e+00,1.322454277112801724e-01,1.489310867914687801e-03
4.690770069860824343e+00,1.325599993809069566e-01,1.485207296695939191e-03
4.703017511296492259e+00,1.328725572975384683e-01,1.481013428473043929e-03
4.715264952732161063e+00,1.331830875423040406e-01,1.476729421352131980e-03
4.727512394167828091e+00,1.334915762720294552e-01,1.472355443710337197e-03
4.739759835603496896e+00,1.337980097196467266e-01,1.467891674192082184e-03
